Version,Year,Month,Sender,Receiver,Cost,Quantity,Variance,UoM
V002,2017,M01,SF_350160,SF_350238,3478.81,90479.04,695.76,EA
V002,2017,M01,RP_01_76B,BP_01_76B_1,3481.04,176.75,696.21,Hrs
V002,2017,M01,BP_01_35F_1,SF_350074,3498.27,139.96,699.65,EA
V002,2017,M01,RP_01_16E,SF_350359,3505.23,263.2,701.05,Hrs
V002,2017,M01,RP_01_25A,RP_01_45A,3520.26,21.28,704.05,Hrs
V002,2017,M01,RP_01_70A,BP_01_70A_1,3523.93,53.03,704.79,Hrs
V002,2017,M01,BP_01_70A_1,FP_CTS,3523.93,53.03,704.79,HRS
V002,2017,M01,RP_01_25B,RP_01_31D,3524.92,34910.13,704.98,KwH
V002,2017,M01,RP_01_76C,RP_01_79C,3525.57,176.75,705.11,Hrs
V002,2017,M01,RP_01_35N,BP_01_35D_1,3525.68,450.17,705.14,Hrs
V002,2017,M01,RP_01_35D,FP_999999,3534.2,765.92,706.84,MHrs
V002,2017,M01,RP_01_35H,SF_350266,3553.97,292.71,710.79,MHrs
V002,2017,M01,RP_01_16D,FP_999999,3562.58,274,712.52,Hrs
V002,2017,M01,RP_01_45A,RP_01_47A,3612.16,35.35,722.43,Hrs
V002,2017,M01,RP_01_45A,RP_01_31A,3612.16,35.35,722.43,Hrs
V002,2017,M01,RP_01_45A,RP_01_34A,3612.16,35.35,722.43,Hrs
V002,2017,M01,BP_01_19B_2,RP_01_19F,3627.67,205.53,725.53,HRS
V002,2017,M01,RP_01_38C,FP_750005XGA,3647.58,42.35,729.52,MHrs
V002,2017,M01,RP_01_38D,RP_01_38B,3780.07,433.05,756.01,Hrs
V002,2017,M01,SF_350351,FP_750096,3843.53,1262.4,768.71,EA
V002,2017,M01,RP_01_19C,BP_01_19C_3,3856.29,182,771.26,Hrs
V002,2017,M01,RP_01_35C,BP_01_35D_1,3894.87,250.1,778.97,Hrs
V002,2017,M01,RP_01_31B,SF_350016,4002.8,355.76,800.56,Hrs
V002,2017,M01,RP_01_38B,SF_350298,4039.27,551.7,807.85,MHrs
V002,2017,M01,RP_01_35H,SF_350246,4039.57,332.7,807.91,MHrs
V002,2017,M01,RP_01_38A,SF_350271,4080.22,878.44,816.04,Hrs
V002,2017,M01,RP_01_35I,FP_999999,4088.56,331.83,817.71,MHrs
V002,2017,M01,BP_01_78D_1,RP_01_45B,4126.43,84,825.29,FTE
V002,2017,M01,RP_01_14A,RP_01_14C,4127.11,35.35,825.42,Hrs
V002,2017,M01,SF_350058,SF_350230,4135.13,80073.6,827.03,EA
V002,2017,M01,BP_01_19B_3,RP_01_19I,4232.28,239.78,846.46,HRS
V002,2017,M01,RP_01_16A,RP_01_16B,4288.44,38.53,857.69,Hrs
V002,2017,M01,RP_01_45A,RP_01_45B,4369.54,42.76,873.91,Hrs
V002,2017,M01,RP_01_25A,RP_01_35F,4417.78,26.7,883.56,Hrs
V002,2017,M01,BP_01_23B_1,RP_01_35G,4460.37,123.06,892.07,HRS
V002,2017,M01,SF_350099,SF_350098,4486.15,29070.72,897.23,EA
V002,2017,M01,RP_01_16A,RP_01_16E,4490.29,40.35,898.06,Hrs
V002,2017,M01,SF_350120,FP_750106,4624.02,723832.32,924.80,EA
V002,2017,M01,BP_01_17A_2,RP_01_14E,4634.34,295.17,926.87,HRS
V002,2017,M01,RP_01_31A,RP_01_31B,4854.46,113.5,970.89,Hrs
V002,2017,M01,BP_01_23B_1,RP_01_35I,4881.64,134.68,976.33,HRS
V002,2017,M01,BP_01_19C_2,RP_01_19G,4942.11,233.24,988.42,HRS
V002,2017,M01,RP_01_35H,FP_999999,4950.77,407.75,990.15,MHrs
V002,2017,M01,RP_01_19F,FP_999999,4950.89,1935.42,990.18,MHrs
V002,2017,M01,RP_01_16B,RP_01_16E,4991.15,166.56,998.23,Hrs
V002,2017,M01,RP_01_16B,RP_01_16G,4991.15,166.56,998.23,Hrs
V002,2017,M01,RP_01_16B,RP_01_16H,4991.15,166.56,998.23,Hrs
V002,2017,M01,RP_01_16B,RP_01_16F,4991.15,166.56,998.23,Hrs
V002,2017,M01,SF_350098,SF_350097,5020.36,29070.72,1004.07,EA
V002,2017,M01,RP_01_35B,FP_716428,5115.12,910.68,1023.02,Hrs
V002,2017,M01,RP_01_25A,RP_01_31D,5127.03,30.99,1025.41,Hrs
V002,2017,M01,RP_01_17A,BP_01_17A_2,5149.26,327.97,1029.85,Hrs
V002,2017,M01,SF_350119,FP_750106,5157.45,723832.32,1031.49,EA
V002,2017,M01,SF_350243,FP_750015,5167.57,80073.6,1033.51,EA
V002,2017,M01,BP_01_35F_1,FP_999999,5180.31,207.25,1036.06,EA
V002,2017,M01,RP_01_16H,FP_750122,5199.68,438.8,1039.94,Hrs
V002,2017,M01,BP_01_19B_1,RP_01_19G,5391.12,305.44,1078.22,HRS
V002,2017,M01,RP_01_38B,FP_999999,5400.82,737.67,1080.16,MHrs
V002,2017,M01,RP_01_16A,RP_01_16H,5452.49,48.99,1090.50,Hrs
V002,2017,M01,RP_01_35B,SF_350223,5494.15,978.15,1098.83,Hrs
V002,2017,M01,RP_01_45B,FP_750131,5561.47,1032.19,1112.29,Hrs
V002,2017,M01,RP_01_35G,FP_999999,5584.35,806.33,1116.87,MHrs
V002,2017,M01,RP_01_19C,BP_01_19C_1,5643.35,266.33,1128.67,Hrs
V002,2017,M01,SF_350004,SF_350005,5728.2,2071.28,1145.64,EA
V002,2017,M01,SF_350097,FP_750022,5759.67,29070.72,1151.93,EA
V002,2017,M01,SF_350314,FP_750087,5765.19,17983.68,1153.04,EA
V002,2017,M01,RP_01_17C,BP_01_17C_4,5819.2,905.7,1163.84,Hrs
V002,2017,M01,BP_01_17C_4,RP_01_45B,5819.2,905.7,1163.84,HRS
V002,2017,M01,BP_01_17C_3,RP_01_34D,5819.2,905.7,1163.84,HRS
V002,2017,M01,RP_01_25A,RP_01_35I,5827.86,35.23,1165.57,Hrs
V002,2017,M01,BP_01_35D_1,FP_999999,5894.06,193.83,1178.81,EA
V002,2017,M01,RP_01_16C,BP_01_16C_1,5897.22,340.5,1179.44,Hrs
V002,2017,M01,BP_01_16C_1,FP_CTS,5897.22,340.5,1179.44,HRS
V002,2017,M01,RP_01_25A,RP_01_31E,5968.61,36.08,1193.72,Hrs
V002,2017,M01,BP_01_23B_1,RP_01_35H,6116.14,168.74,1223.23,HRS
V002,2017,M01,RP_01_25A,RP_01_34D,6126.96,37.03,1225.39,Hrs
V002,2017,M01,RP_01_45B,FP_750122,6223.46,1155.06,1244.69,Hrs
V002,2017,M01,BP_01_23B_1,RP_01_35F,6231.14,171.91,1246.23,HRS
V002,2017,M01,SF_350287,SF_350307,6284.4,20643.84,1256.88,EA
V002,2017,M01,RP_01_35G,FP_716428,6306.98,910.68,1261.40,MHrs
V002,2017,M01,RP_01_61A,RP_01_61C,6358.74,84.53,1271.75,Hrs
V002,2017,M01,RP_01_38B,SF_350271,6431.47,878.44,1286.29,MHrs
V002,2017,M01,RP_01_79A,RP_01_79B,6701.3,265.13,1340.26,Hrs
V002,2017,M01,RP_01_79A,RP_01_79C,6701.3,265.13,1340.26,Hrs
V002,2017,M01,RP_01_16E,FP_999999,6802.14,510.75,1360.43,Hrs
V002,2017,M01,SF_350232,SF_350233,7020.02,12397.44,1404.00,EA
V002,2017,M01,SF_315653,FP_732880,7253.83,1344,1450.77,EA
V002,2017,M01,BP_01_23B_2,RP_01_35G,7277.45,200.78,1455.49,HRS
V002,2017,M01,SF_350005,SF_350377,7382.58,2071.28,1476.52,EA
V002,2017,M01,RP_01_25A,RP_01_78A,7397.09,44.71,1479.42,Hrs
V002,2017,M01,RP_01_35N,BP_01_35F_1,7419.83,947.39,1483.97,Hrs
V002,2017,M01,RP_01_25B,RP_01_35G,7494.2,74221.11,1498.84,KwH
V002,2017,M01,SF_350233,SF_350268,7499.37,12397.44,1499.87,EA
V002,2017,M01,RP_01_31C,RP_01_31D,7524.89,227.89,1504.98,Hrs
V002,2017,M01,RP_01_14E,SF_350223,7584.84,41412.62,1516.97,LB
V002,2017,M01,BP_01_78D_1,RP_01_35B,7655.19,155.83,1531.04,FTE
V002,2017,M01,SF_314630,SF_314631,7704.18,2304,1540.84,EA
V002,2017,M01,RP_01_14D,FP_CTS,7758.06,176.75,1551.61,Hrs
V002,2017,M01,RP_01_34A,RP_01_34B,7867.72,137.07,1573.54,Hrs
V002,2017,M01,BP_01_23B_2,RP_01_35I,7964.79,219.74,1592.96,HRS
V002,2017,M01,BP_01_16I_1,RP_01_14E,8096.96,990.96,1619.39,HRS
V002,2017,M01,RP_01_35C,BP_01_35F_1,8196.81,526.33,1639.36,Hrs
V002,2017,M01,BP_01_17A_1,RP_01_14I,8238.82,524.75,1647.76,HRS
V002,2017,M01,RP_01_79C,FP_CTS,8279.4,35040,1655.88,CPU Min
V002,2017,M01,RP_01_19G,FP_999999,8410.63,806.33,1682.13,MHrs
V002,2017,M01,RP_01_23A,RP_01_23B,8484.47,176.75,1696.89,Hrs
V002,2017,M01,RP_01_34B,SF_350326,8666.46,525.84,1733.29,Hrs
V002,2017,M01,RP_01_19B,BP_01_19B_3,8727.81,494.48,1745.56,Hrs
V002,2017,M01,RP_01_17C,BP_01_17C_3,8728.8,1358.55,1745.76,Hrs
V002,2017,M01,BP_01_61C_2,FP_CTS,9012.17,244.75,1802.43,HRS
V002,2017,M01,RP_01_61C,BP_01_61C_1,9012.17,244.75,1802.43,Hrs
V002,2017,M01,RP_01_61C,BP_01_61C_2,9012.17,244.75,1802.43,Hrs
V002,2017,M01,BP_01_61C_1,FP_CTS,9012.17,244.75,1802.43,HRS
V002,2017,M01,RP_01_19C,BP_01_19C_2,9088.35,428.92,1817.67,Hrs
V002,2017,M01,BP_01_17C_2,RP_01_14E,9116.74,1418.93,1823.35,HRS
V002,2017,M01,RP_01_14A,RP_01_17A,9286.01,79.54,1857.20,Hrs
V002,2017,M01,RP_01_19G,FP_716428,9498.99,910.68,1899.80,MHrs
V002,2017,M01,SF_350244,SF_350230,9560.29,80073.6,1912.06,EA
V002,2017,M01,RP_01_16G,RP_01_38C,9618.87,340.5,1923.77,Hrs
V002,2017,M01,BP_01_17C_2,RP_01_14H,9698.66,1509.5,1939.73,HRS
V002,2017,M01,RP_01_79B,BP_01_79B_1,9922.16,83,1984.43,# PCs
V002,2017,M01,RP_01_79B,FP_CTS,9922.16,83,1984.43,# PCs
V002,2017,M01,BP_01_23B_2,RP_01_35H,9978.97,275.31,1995.79,HRS
V002,2017,M01,RP_01_15A,BP_01_15A_1,9982.3,523.75,1996.46,Hrs
V002,2017,M01,RP_01_16I,BP_01_16I_1,10165.87,1244.17,2033.17,Hrs
V002,2017,M01,BP_01_23B_2,RP_01_35F,10166.6,280.49,2033.32,HRS
V002,2017,M01,SF_314631,FP_731680,10246.43,2304,2049.29,EA
V002,2017,M01,RP_01_45B,FP_999999,10264.62,1905.08,2052.92,Hrs
V002,2017,M01,RP_01_31D,SF_350016,10644.09,50.82,2128.82,MHrs
V002,2017,M01,RP_01_35B,FP_750128,10716.22,1907.87,2143.24,Hrs
V002,2017,M01,RP_01_25B,RP_01_25A,10836.54,107323.07,2167.31,KwH
V002,2017,M01,SF_350390,SF_350391,10906.52,11135.04,2181.30,EA
V002,2017,M01,RP_01_34C,RP_01_34D,11168.48,950.83,2233.70,Hrs
V002,2017,M01,SF_350394,SF_350395,11181.72,20643.84,2236.34,EA
V002,2017,M01,BP_01_19B_2,RP_01_19G,11185.31,633.72,2237.06,HRS
V002,2017,M01,RP_01_78C,RP_01_25A,11224.94,2213.25,2244.99,Hrs
V002,2017,M01,RP_01_16H,FP_999999,11420.91,963.81,2284.18,Hrs
V002,2017,M01,SF_350246,FP_750106,11796.44,90479.04,2359.29,EA
V002,2017,M01,RP_01_25A,RP_01_14A,11796.59,71.3,2359.32,Hrs
V002,2017,M01,RP_01_35F,FP_999999,11833.47,1935.42,2366.69,MHrs
V002,2017,M01,SF_350014,SF_350015,11950.7,6098.72,2390.14,EA
V002,2017,M01,RP_01_78D,BP_01_78D_2,12003.26,243.62,2400.65,FTEs
V002,2017,M01,RP_01_35I,SF_350223,12051.97,978.15,2410.39,MHrs
V002,2017,M01,RP_01_25B,RP_01_35F,12071.56,119554.45,2414.31,KwH
V002,2017,M01,RP_01_34B,FP_750132,12111.18,734.85,2422.24,Hrs
V002,2017,M01,SF_350075,SF_350074,12206.59,138838.08,2441.32,EA
V002,2017,M01,SF_350242,FP_750066,12271.14,63283.2,2454.23,EA
V002,2017,M01,RP_01_45B,FP_750015,12505.45,2320.97,2501.09,Hrs
V002,2017,M01,SF_350395,FP_750131,12670.81,20643.84,2534.16,EA
V002,2017,M01,RP_01_35A,RP_01_35B,12747.58,306.95,2549.52,Hrs
V002,2017,M01,RP_01_19B,BP_01_19B_1,12772.41,723.64,2554.48,Hrs
V002,2017,M01,SF_350307,SF_350308,13093.65,20643.84,2618.73,EA
V002,2017,M01,RP_01_25B,RP_01_35I,13095.12,129691.54,2619.02,KwH
V002,2017,M01,RP_01_78A,BP_01_78A_2,13128.58,175.96,2625.72,Hrs
V002,2017,M01,RP_01_14E,FP_999999,13370.85,73003.75,2674.17,LB
V002,2017,M01,SF_350266,FP_750015,13502.32,160147.2,2700.46,EA
V002,2017,M01,RP_01_17D,BP_01_17D_1,13504.69,1191.75,2700.94,Hrs
V002,2017,M01,SF_350400,FP_750132,13529.96,9238.08,2705.99,EA
V002,2017,M01,RP_01_19A,RP_01_19B,13757.74,430.72,2751.55,Hrs
V002,2017,M01,RP_01_25B,RP_01_35H,14161.71,140254.9,2832.34,KwH
V002,2017,M01,SF_350377,SF_350006,14568.34,2071.28,2913.67,EA
V002,2017,M01,SF_350308,FP_750131,14740.27,20643.84,2948.05,EA
V002,2017,M01,SF_350369,FP_750131,14949.22,20643.84,2989.84,EA
V002,2017,M01,SF_350015,SF_350016,14997.77,6098.72,2999.55,EA
V002,2017,M01,RP_01_24A,FP_CTS,15124.71,176.75,3024.94,Hrs
V002,2017,M01,RP_01_35B,SF_350359,15758.36,2805.55,3151.67,Hrs
V002,2017,M01,RP_01_45B,FP_750106,16250.09,3015.97,3250.02,Hrs
V002,2017,M01,BP_01_17A_1,RP_01_14E,16451.89,1047.87,3290.38,HRS
V002,2017,M01,RP_01_78D,BP_01_78D_1,16608.07,337.08,3321.61,FTEs
V002,2017,M01,RP_01_35H,SF_350359,17032.04,1402.78,3406.41,MHrs
V002,2017,M01,RP_01_34D,FP_750132,17086.4,104.98,3417.28,MHrs
V002,2017,M01,RP_01_34D,SF_350326,17117.25,105.17,3423.45,MHrs
V002,2017,M01,SF_350366,SF_350367,17125.59,20643.84,3425.12,EA
V002,2017,M01,RP_01_34D,FP_750063,17410.12,106.97,3482.02,MHrs
V002,2017,M01,RP_01_34D,FP_999999,17673.18,108.58,3534.64,MHrs
V002,2017,M01,SF_350039,FP_750015,17806.65,80073.6,3561.33,EA
V002,2017,M01,SF_350268,FP_750126,18316.14,11135.04,3663.23,EA
V002,2017,M01,RP_01_17C,BP_01_17C_2,19397.33,3018.99,3879.47,Hrs
V002,2017,M01,SF_350391,FP_750126,19538.96,11135.04,3907.79,EA
V002,2017,M01,RP_01_70A,BP_01_70A_2,19968.96,300.48,3993.79,Hrs
V002,2017,M01,BP_01_70A_2,FP_CTS,19968.96,300.48,3993.79,HRS
V002,2017,M01,RP_01_19B,BP_01_19B_2,20569.37,1165.38,4113.87,Hrs
V002,2017,M01,SF_350367,SF_350368,21572.21,20643.84,4314.44,EA
V002,2017,M01,SF_350247,SF_350297,21577.32,90479.04,4315.46,EA
V002,2017,M01,SF_350006,FP_750002XFA,22954.21,2071.28,4590.84,EA
V002,2017,M01,RP_01_78A,BP_01_78A_3,24224,324.67,4844.80,Hrs
V002,2017,M01,RP_01_23B,BP_01_23B_1,24622.58,679.31,4924.52,Hrs
V002,2017,M01,RP_01_76A,FP_CTS,24973.59,870.75,4994.72,Hrs
V002,2017,M01,SF_350368,FP_750131,25111.31,20643.84,5022.26,EA
V002,2017,M01,RP_01_35B,FP_999999,25732.65,4581.33,5146.53,Hrs
V002,2017,M01,RP_01_75A,FP_CTS,26431.33,523.75,5286.27,Hrs
V002,2017,M01,BP_01_17A_1,RP_01_14H,27548.55,1754.64,5509.71,HRS
V002,2017,M01,RP_01_25A,RP_01_17A,28020.55,169.37,5604.11,Hrs
V002,2017,M01,SF_350074,FP_750019,31627.55,138838.08,6325.51,EA
V002,2017,M01,RP_01_25B,RP_01_34D,34517.51,341854.85,6903.50,KwH
V002,2017,M01,SF_350326,FP_750087,38282.61,17983.68,7656.52,EA
V002,2017,M01,RP_01_23B,BP_01_23B_2,40173.69,1108.35,8034.74,Hrs
V002,2017,M01,SF_350238,SF_350271,40625.55,90479.04,8125.11,EA
V002,2017,M01,SF_350218,FP_750106,41494.23,90479.04,8298.85,EA
V002,2017,M01,SF_350016,FP_750005XGA,42407.93,6098.72,8481.59,EA
V002,2017,M01,SF_350297,SF_350298,46191.97,90479.04,9238.39,EA
V002,2017,M01,SF_350359,SF_350360,47088.01,180958.08,9417.60,EA
V002,2017,M01,SF_350230,FP_750015,48443.38,80073.6,9688.68,EA
V002,2017,M01,SF_350298,FP_750106,53739.03,90479.04,10747.81,EA
V002,2017,M01,RP_01_17A,BP_01_17A_1,54067.25,3443.7,10813.45,Hrs
V002,2017,M01,SF_350271,FP_750106,56204.99,90479.04,11241.00,EA
V002,2017,M01,SF_350360,FP_750106,59390.37,180958.08,11878.07,EA
V002,2017,M01,SF_350223,FP_750063,89380.63,88033.92,17876.13,EA
