Version,Year,Month,Sender,Receiver,Cost,Quantity,UoM,
V002,2017,M01,BP_01_76B_1,RP_01_47D,16.61,0,# Paycks,
V002,2017,M01,BP_01_70A_1,FP_CTS,3523.93,0,HRS,
V002,2017,M01,BP_01_70A_2,FP_CTS,19968.96,0,HRS,
V002,2017,M01,BP_01_78A_1,RP_01_16A,6.54,0,FTE,
V002,2017,M01,BP_01_78A_1,RP_01_31B,32.68,0,FTE,
V002,2017,M01,BP_01_78A_1,RP_01_34B,235.29,0,FTE,
V002,2017,M01,BP_01_78A_1,RP_01_35B,1018.48,0,FTE,
V002,2017,M01,BP_01_78A_1,RP_01_38A,150.32,0,FTE,
V002,2017,M01,BP_01_78A_1,RP_01_39A,58.82,0,FTE,
V002,2017,M01,BP_01_78A_1,RP_01_40A,14.71,0,FTE,
V002,2017,M01,BP_01_78A_1,RP_01_45B,549,0,FTE,
V002,2017,M01,BP_01_78A_1,RP_01_46A,45.75,0,FTE,
V002,2017,M01,BP_01_78A_1,RP_01_47A,98.04,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_61D,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_75A,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_78B,216.48,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_78C,703.56,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_14B,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_15A,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_16A,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_16C,108.24,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_16D,216.48,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_16E,757.68,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_16F,216.48,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_16G,202.95,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_16H,920.04,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_16I,392.37,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_17A,1303.39,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_17B,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_18A,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_19A,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_19B,757.68,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_19C,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_23A,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_23B,595.32,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_25A,216.48,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_31A,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_31B,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_31C,108.24,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_34B,108.24,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_34C,541.2,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_35B,324.72,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_35C,487.08,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_35N,757.68,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_38A,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_39B,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_40B,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_45A,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_45B,216.48,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_45C,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_46A,108.24,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_14D,54.12,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_17C,2142.25,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_17D,378.84,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_38D,216.48,0,FTE,
V002,2017,M01,BP_01_78A_2,RP_01_47D,157.85,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_61A,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_61B,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_61C,1083.19,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_70A,1181.66,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_75A,787.77,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_76A,1969.43,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_76B,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_76C,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_78A,1181.66,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_79A,1181.66,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_14A,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_14B,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_15A,787.77,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_16A,787.77,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_16B,1477.07,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_16D,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_17A,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_17B,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_19A,787.77,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_19C,1575.54,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_23A,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_24A,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_31C,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_34A,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_34C,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_35A,787.77,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_35B,1181.66,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_35C,787.77,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_45A,393.89,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_45B,787.77,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_45C,787.77,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_14C,787.77,0,FTE,
V002,2017,M01,BP_01_78A_3,RP_01_14D,393.89,0,FTE,
V002,2017,M01,BP_01_78B_1,RP_01_16A,10.06,0,FTE,
V002,2017,M01,BP_01_78B_1,RP_01_31B,50.28,0,FTE,
V002,2017,M01,BP_01_78B_1,RP_01_34B,362.05,0,FTE,
V002,2017,M01,BP_01_78B_1,RP_01_35B,1567.2,0,FTE,
V002,2017,M01,BP_01_78B_1,RP_01_38A,231.31,0,FTE,
V002,2017,M01,BP_01_78B_1,RP_01_39A,90.51,0,FTE,
V002,2017,M01,BP_01_78B_1,RP_01_40A,22.63,0,FTE,
V002,2017,M01,BP_01_78B_1,RP_01_45B,844.78,0,FTE,
V002,2017,M01,BP_01_78B_1,RP_01_46A,70.4,0,FTE,
V002,2017,M01,BP_01_78B_1,RP_01_47A,150.85,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_61D,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_75A,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_78B,30.39,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_78C,98.75,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_14B,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_15A,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_16A,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_16C,15.19,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_16D,30.39,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_16E,106.35,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_16F,30.39,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_16G,28.49,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_16H,129.14,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_16I,55.07,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_17A,182.94,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_17B,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_18A,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_19A,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_19B,106.35,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_19C,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_23A,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_23B,83.56,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_25A,30.39,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_31A,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_31B,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_31C,15.19,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_34B,15.19,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_34C,75.96,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_35B,45.58,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_35C,68.37,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_35N,106.35,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_38A,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_39B,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_40B,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_45A,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_45B,30.39,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_45C,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_46A,15.19,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_14D,7.6,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_17C,300.69,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_17D,53.17,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_38D,30.39,0,FTE,
V002,2017,M01,BP_01_78B_2,RP_01_47D,22.16,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_61A,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_61B,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_61C,3.47,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_70A,3.78,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_75A,2.52,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_76A,6.31,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_76B,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_76C,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_78A,3.78,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_79A,3.78,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_14A,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_14B,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_15A,2.52,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_16A,2.52,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_16B,4.73,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_16D,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_17A,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_17B,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_19A,2.52,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_19C,5.04,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_23A,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_24A,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_31C,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_34A,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_34C,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_35A,2.52,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_35B,3.78,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_35C,2.52,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_45A,1.26,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_45B,2.52,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_45C,2.52,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_14C,2.52,0,FTE,
V002,2017,M01,BP_01_78B_3,RP_01_14D,1.26,0,FTE,
V002,2017,M01,BP_01_78D_1,RP_01_16A,49.12,0,FTE,
V002,2017,M01,BP_01_78D_1,RP_01_31B,245.62,0,FTE,
V002,2017,M01,BP_01_78D_1,RP_01_34B,1768.47,0,FTE,
V002,2017,M01,BP_01_78D_1,RP_01_35B,7655.19,0,FTE,
V002,2017,M01,BP_01_78D_1,RP_01_38A,1129.86,0,FTE,
V002,2017,M01,BP_01_78D_1,RP_01_39A,442.12,0,FTE,
V002,2017,M01,BP_01_78D_1,RP_01_40A,110.53,0,FTE,
V002,2017,M01,BP_01_78D_1,RP_01_45B,4126.43,0,FTE,
V002,2017,M01,BP_01_78D_1,RP_01_46A,343.87,0,FTE,
V002,2017,M01,BP_01_78D_1,RP_01_47A,736.86,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_61D,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_75A,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_78B,197.92,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_78C,643.25,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_14B,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_15A,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_16A,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_16C,98.96,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_16D,197.92,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_16E,692.73,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_16F,197.92,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_16G,185.55,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_16H,841.18,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_16I,358.74,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_17A,1191.67,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_17B,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_18A,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_19A,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_19B,692.73,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_19C,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_23A,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_23B,544.29,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_25A,197.92,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_31A,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_31B,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_31C,98.96,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_34B,98.96,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_34C,494.81,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_35B,296.89,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_35C,445.33,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_35N,692.73,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_38A,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_39B,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_40B,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_45A,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_45B,197.92,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_45C,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_46A,98.96,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_14D,49.48,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_17C,1958.62,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_17D,346.37,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_38D,197.92,0,FTE,
V002,2017,M01,BP_01_78D_2,RP_01_47D,144.32,0,FTE,
V002,2017,M01,BP_01_79B_1,RP_01_61A,358.63,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_61D,239.09,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_70A,119.54,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_75A,179.32,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_76A,418.4,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_78A,478.18,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_79A,478.18,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_14A,657.49,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_15A,119.54,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_16A,2092.02,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_17A,1075.9,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_18A,59.77,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_19A,478.18,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_23A,418.4,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_31A,119.54,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_34A,179.32,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_35A,1255.21,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_40B,59.77,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_45A,1016.13,0,# PC,
V002,2017,M01,BP_01_79B_1,RP_01_47D,119.54,0,# PC,
V002,2017,M01,BP_01_23B_1,RP_01_35D,1855.73,0,HRS,
V002,2017,M01,BP_01_23B_1,RP_01_35E,481.13,0,HRS,
V002,2017,M01,BP_01_23B_1,RP_01_35F,6231.14,0,HRS,
V002,2017,M01,BP_01_23B_1,RP_01_35G,4460.37,0,HRS,
V002,2017,M01,BP_01_23B_1,RP_01_35H,6116.14,0,HRS,
V002,2017,M01,BP_01_23B_1,RP_01_35I,4881.64,0,HRS,
V002,2017,M01,BP_01_23B_1,RP_01_35K,540.77,0,HRS,
V002,2017,M01,BP_01_23B_1,RP_01_35L,55.64,0,HRS,
V002,2017,M01,BP_01_23B_2,RP_01_35D,3027.78,0,HRS,
V002,2017,M01,BP_01_23B_2,RP_01_35E,785.01,0,HRS,
V002,2017,M01,BP_01_23B_2,RP_01_35F,10166.6,0,HRS,
V002,2017,M01,BP_01_23B_2,RP_01_35G,7277.45,0,HRS,
V002,2017,M01,BP_01_23B_2,RP_01_35H,9978.97,0,HRS,
V002,2017,M01,BP_01_23B_2,RP_01_35I,7964.79,0,HRS,
V002,2017,M01,BP_01_23B_2,RP_01_35K,882.31,0,HRS,
V002,2017,M01,BP_01_23B_2,RP_01_35L,90.79,0,HRS,
V002,2017,M01,BP_01_19B_1,RP_01_19D,1964.99,0,HRS,
V002,2017,M01,BP_01_19B_1,RP_01_19E,1133.65,0,HRS,
V002,2017,M01,BP_01_19B_1,RP_01_19F,2720.75,0,HRS,
V002,2017,M01,BP_01_19B_1,RP_01_19G,5391.12,0,HRS,
V002,2017,M01,BP_01_19B_1,RP_01_19H,806.15,0,HRS,
V002,2017,M01,BP_01_19B_1,RP_01_19I,554.23,0,HRS,
V002,2017,M01,BP_01_19B_1,RP_01_19K,201.54,0,HRS,
V002,2017,M01,BP_01_19B_2,RP_01_19D,2720.75,0,HRS,
V002,2017,M01,BP_01_19B_2,RP_01_19E,302.31,0,HRS,
V002,2017,M01,BP_01_19B_2,RP_01_19F,3627.67,0,HRS,
V002,2017,M01,BP_01_19B_2,RP_01_19G,11185.31,0,HRS,
V002,2017,M01,BP_01_19B_2,RP_01_19H,100.77,0,HRS,
V002,2017,M01,BP_01_19B_2,RP_01_19I,1637.49,0,HRS,
V002,2017,M01,BP_01_19B_2,RP_01_19K,932.11,0,HRS,
V002,2017,M01,BP_01_19B_2,RP_01_19L,62.98,0,HRS,
V002,2017,M01,BP_01_19B_3,RP_01_19D,768.36,0,HRS,
V002,2017,M01,BP_01_19B_3,RP_01_19E,50.38,0,HRS,
V002,2017,M01,BP_01_19B_3,RP_01_19F,1842.8,0,HRS,
V002,2017,M01,BP_01_19B_3,RP_01_19G,1833.99,0,HRS,
V002,2017,M01,BP_01_19B_3,RP_01_19I,4232.28,0,HRS,
V002,2017,M01,BP_01_19C_1,RP_01_19D,868.21,0,HRS,
V002,2017,M01,BP_01_19C_1,RP_01_19E,500.89,0,HRS,
V002,2017,M01,BP_01_19C_1,RP_01_19F,1202.13,0,HRS,
V002,2017,M01,BP_01_19C_1,RP_01_19G,2382.01,0,HRS,
V002,2017,M01,BP_01_19C_1,RP_01_19H,356.19,0,HRS,
V002,2017,M01,BP_01_19C_1,RP_01_19I,244.88,0,HRS,
V002,2017,M01,BP_01_19C_1,RP_01_19K,89.05,0,HRS,
V002,2017,M01,BP_01_19C_2,RP_01_19D,1202.13,0,HRS,
V002,2017,M01,BP_01_19C_2,RP_01_19E,133.57,0,HRS,
V002,2017,M01,BP_01_19C_2,RP_01_19F,1602.85,0,HRS,
V002,2017,M01,BP_01_19C_2,RP_01_19G,4942.11,0,HRS,
V002,2017,M01,BP_01_19C_2,RP_01_19H,44.52,0,HRS,
V002,2017,M01,BP_01_19C_2,RP_01_19I,723.51,0,HRS,
V002,2017,M01,BP_01_19C_2,RP_01_19K,411.84,0,HRS,
V002,2017,M01,BP_01_19C_2,RP_01_19L,27.83,0,HRS,
V002,2017,M01,BP_01_19C_3,RP_01_19D,339.49,0,HRS,
V002,2017,M01,BP_01_19C_3,RP_01_19E,22.26,0,HRS,
V002,2017,M01,BP_01_19C_3,RP_01_19F,814.22,0,HRS,
V002,2017,M01,BP_01_19C_3,RP_01_19G,810.33,0,HRS,
V002,2017,M01,BP_01_19C_3,RP_01_19I,1869.99,0,HRS,
V002,2017,M01,BP_01_16C_1,FP_CTS,5897.22,0,HRS,
V002,2017,M01,BP_01_16I_1,RP_01_14E,8096.96,0,HRS,
V002,2017,M01,BP_01_16I_1,RP_01_14F,1034.46,0,HRS,
V002,2017,M01,BP_01_16I_1,RP_01_14G,1034.46,0,HRS,
V002,2017,M01,BP_01_15A_1,RP_01_61A,63.93,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_70A,9.13,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_75A,9.13,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_78A,4.57,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_79A,61.19,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_79B,428.34,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_79C,122.38,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_15A,415.55,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_16A,264.86,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_17A,988.64,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_18A,4.57,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_19A,124.21,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_19B,1117.87,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_23A,280.38,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_23B,2523.43,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_31A,86.76,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_31C,86.76,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_35A,465.78,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_35C,465.78,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_45A,735.2,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_45C,735.2,0,PO,
V002,2017,M01,BP_01_15A_1,RP_01_17D,988.64,0,PO,
V002,2017,M01,BP_01_18A_1,FP_CTS,1418.65,0,HRS,
V002,2017,M01,BP_01_18A_2,FP_CTS,2364.42,0,HRS,
V002,2017,M01,BP_01_18A_3,FP_CTS,945.77,0,HRS,
V002,2017,M01,BP_01_17A_1,RP_01_14E,16451.89,0,HRS,
V002,2017,M01,BP_01_17A_1,RP_01_14F,913.99,0,HRS,
V002,2017,M01,BP_01_17A_1,RP_01_14G,913.99,0,HRS,
V002,2017,M01,BP_01_17A_1,RP_01_14H,27548.55,0,HRS,
V002,2017,M01,BP_01_17A_1,RP_01_14I,8238.82,0,HRS,
V002,2017,M01,BP_01_17A_2,RP_01_14E,4634.34,0,HRS,
V002,2017,M01,BP_01_17A_2,RP_01_14F,257.46,0,HRS,
V002,2017,M01,BP_01_17A_2,RP_01_14G,257.46,0,HRS,
V002,2017,M01,BP_01_17B_1,RP_01_14E,1144.18,0,HRS,
V002,2017,M01,BP_01_17B_1,RP_01_14F,63.57,0,HRS,
V002,2017,M01,BP_01_17B_1,RP_01_14G,63.57,0,HRS,
V002,2017,M01,BP_01_17B_1,RP_01_14H,1271.31,0,HRS,
V002,2017,M01,BP_01_17B_1,RP_01_14I,635.66,0,HRS,
V002,2017,M01,BP_01_17C_1,RP_01_14E,1367.51,0,HRS,
V002,2017,M01,BP_01_17C_1,RP_01_14F,87.29,0,HRS,
V002,2017,M01,BP_01_17C_1,RP_01_14H,1454.8,0,HRS,
V002,2017,M01,BP_01_17C_2,RP_01_14E,9116.74,0,HRS,
V002,2017,M01,BP_01_17C_2,RP_01_14F,581.92,0,HRS,
V002,2017,M01,BP_01_17C_2,RP_01_14H,9698.66,0,HRS,
V002,2017,M01,BP_01_17C_3,RP_01_34D,5819.2,0,HRS,
V002,2017,M01,BP_01_17C_3,RP_01_46A,969.87,0,HRS,
V002,2017,M01,BP_01_17C_3,RP_01_47B,1939.73,0,HRS,
V002,2017,M01,BP_01_17C_4,RP_01_45B,5819.2,0,HRS,
V002,2017,M01,BP_01_17D_1,SF_307485,1.85,0,EA,
V002,2017,M01,BP_01_17D_1,SF_314612,31.76,0,EA,
V002,2017,M01,BP_01_17D_1,SF_314613,10.56,0,EA,
V002,2017,M01,BP_01_17D_1,SF_314614,10.56,0,EA,
V002,2017,M01,BP_01_17D_1,SF_314615,31.76,0,EA,
V002,2017,M01,BP_01_17D_1,SF_314616,29.33,0,EA,
V002,2017,M01,BP_01_17D_1,SF_314617,0.27,0,EA,
V002,2017,M01,BP_01_17D_1,SF_314618,31.76,0,EA,
V002,2017,M01,BP_01_17D_1,SF_314619,29.33,0,EA,
V002,2017,M01,BP_01_17D_1,SF_314620,0.27,0,EA,
V002,2017,M01,BP_01_17D_1,SF_314621,1.37,0,EA,
